Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Future Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,,,,
2024/Marketing/2332,2024/HR/2137,HR,Manager,17,2019-09-28,2019-10-28,2020-01-06,79785,4909,Basic,2024/Marketing/1510,62,1,Bachelor,CFA,3,4,35,5,6,6,0,0,11,6,5,2,7,7,8,11,6,82,No,10,4,No,Email,No,Long-term,In Progress,Internal,38,3,5097,2019-09-28,Project-17,Research,Large,Moderate,Analyst,Failed,10,2,High,Medium,Partial,5,Completed,2024/Sales/0261,Project C,7,Converted,Learning Outcome A,Associate,13,1,Yes,No,In Progress,984,None,Basic,1510,Stock Options,4956,2950,Not Certified,77,987,75,Active,Active,No,14,Basic,4,10,None,11,12,12,4,4,6,5,10,12,7,No,4,6,12,Inactive,,,,
2024/Finance/2333,2024/Sales/1206,HR,Manager,10,2023-07-25,2023-12-29,2024-03-08,80432,5023,None,2024/Marketing/1510,60,1,Bachelor,Google Cloud,3,2,42,5,5,1,2,0,9,6,9,7,12,12,10,6,8,71,Yes,2,8,No,Email,No,Short-term,In Progress,Agency,29,3,5071,2023-07-25,Project-94,Development,Medium,Complex,Developer,In Progress,9,7,Medium,Medium,Partial,5,Completed,2024/Finance/1192,Project C,2,Converted,Learning Outcome A,Junior,12,10,Yes,No,Achieved,975,Award,Standard,1506,Stock Options,5000,3018,Not Certified,89,991,59,Active,Inactive,No,6,Basic,8,9,None,8,14,7,4,9,6,11,11,6,8,No,4,6,8,Inactive,,,,
2024/Finance/2334,2024/HR/1657,Marketing,Consultant,12,2024-05-21,2024-11-07,2025-01-17,79660,4959,Basic,2024/Marketing/0755,46,0,PhD,None,2,2,37,2,4,2,0,1,2,8,4,8,10,9,8,10,11,80,Yes,4,5,No,Fax,No,Short-term,In Progress,Internal,26,4,4893,2024-05-21,Project-96,Research,Medium,Moderate,Analyst,Successful,8,8,High,High,Partial,4,Completed,2024/Finance/1960,Project B,8,Converted,Learning Outcome A,Associate,4,2,Yes,Yes,In Progress,937,None,Standard,1515,None,5028,2967,In Progress,82,973,84,Inactive,Inactive,No,7,Standard,2,5,None,9,11,12,4,15,10,9,12,9,10,Yes,8,4,7,Inactive,,,,
2024/Finance/2335,2024/Sales/0647,Sales,Developer,16,2022-04-10,2022-05-07,2022-06-12,80110,4980,None,2024/Marketing/0755,56,1,Master,Google Cloud,5,3,43,4,10,5,2,3,10,7,9,5,8,7,5,6,7,83,Yes,6,5,No,Email,No,Short-term,In Progress,Internal,25,5,5061,2022-04-10,Project-44,Development,Large,Moderate,Analyst,Successful,5,1,Medium,Medium,Partial,6,Completed,2024/Finance/0811,Project B,8,Not Converted,Learning Outcome A,Junior,10,10,Yes,Yes,Achieved,1005,Recognition,Standard,1444,None,4997,2966,Certified,78,968,72,Inactive,Inactive,Yes,13,Premium,2,6,None,8,6,7,6,2,11,6,9,7,10,No,7,2,12,Inactive,,,,
2024/HR/2336,2024/IT/0929,Marketing,Developer,8,2023-10-31,2023-12-27,2024-03-16,79812,5190,None,2024/IT/1293,59,1,PhD,PMP,5,3,43,1,12,5,4,1,3,8,8,7,7,11,6,7,8,77,Yes,6,6,Yes,Direct Visit,No,Medium-term,In Progress,Internal,34,2,4943,2023-10-31,Project-35,Development,Large,Simple,Manager,Successful,7,5,Low,Medium,Complete,4,Completed,2024/HR/1902,Project A,10,Not Converted,Learning Outcome A,Associate,5,8,Yes,No,In Progress,974,Award,Premium,1523,Stock Options,5018,2989,Certified,86,978,74,Inactive,Inactive,No,4,Premium,5,9,None,6,10,7,15,12,8,10,6,4,4,No,10,5,7,Inactive,,,,
2024/HR/2337,2024/Finance/0364,IT,Analyst,14,2024-02-24,2024-08-08,2024-09-20,80095,5071,Advanced,2024/IT/1293,52,0,Master,PMP,8,8,41,2,8,8,3,4,5,8,9,9,12,7,9,11,6,82,No,4,8,No,Email,Yes,Short-term,Not Started,Referral,24,6,4971,2024-02-24,Project-32,Development,Medium,Complex,Developer,In Progress,8,8,High,Low,Not Started,6,Completed,2024/IT/2175,Project C,4,Converted,Learning Outcome A,Junior,10,1,Yes,No,Not Started,967,Award,Premium,1482,Stock Options,4867,3035,In Progress,73,1018,75,Inactive,Inactive,No,9,Basic,4,13,Leadership Training,12,8,5,9,7,11,8,8,4,5,Yes,9,12,5,Inactive,,,,
2024/Marketing/2338,2024/Finance/0831,Sales,Consultant,12,2021-06-02,2021-09-21,2021-11-09,80336,5071,None,2024/IT/0164,51,0,Bachelor,AWS,6,2,40,2,4,7,5,0,10,4,9,12,8,8,12,8,12,68,No,8,10,No,Fax,Yes,Short-term,Not Started,Internal,22,1,5026,2021-06-02,Project-20,Development,Small,Complex,Analyst,In Progress,4,7,Medium,Low,Partial,5,Completed,2024/IT/0607,Project A,6,Converted,Learning Outcome C,Senior,6,5,Yes,Yes,In Progress,951,Recognition,Basic,1520,Stock Options,5017,3000,Certified,82,979,89,Active,Inactive,Yes,7,Basic,3,7,Leadership Training,10,15,5,5,9,3,8,4,10,4,No,11,8,3,Active,,,,
2024/IT/2339,2024/IT/1279,Sales,Developer,10,2023-01-21,2023-03-08,2023-06-01,80482,4961,Advanced,2024/IT/0164,53,0,Master,None,5,6,43,3,10,0,2,5,12,10,10,10,7,12,15,7,6,78,Yes,3,7,Yes,Phone,Yes,Short-term,In Progress,Internal,34,4,5027,2023-01-21,Project-45,Development,Large,Simple,Manager,Successful,10,6,Low,High,Partial,4,Completed,2024/HR/0679,Project B,6,Not Converted,Learning Outcome A,Junior,9,5,Yes,No,Not Started,958,Recognition,Standard,1538,None,5096,3016,Not Certified,79,994,79,Active,Inactive,Yes,6,Premium,6,10,None,11,3,7,6,2,10,5,10,12,7,Yes,2,14,11,Inactive,,,,
2024/Sales/2340,2024/Finance/1356,IT,Manager,3,2024-04-19,2024-09-24,2024-12-01,79790,5108,None,2024/HR/0810,60,0,PhD,AWS,3,4,35,3,7,9,5,5,6,10,9,10,8,8,11,9,9,94,No,6,13,No,Fax,Yes,Long-term,In Progress,Internal,44,4,5006,2024-04-19,Project-100,Research,Medium,Complex,Developer,Failed,6,10,Medium,Low,Partial,5,Incomplete,2024/Finance/0722,Project A,7,Not Converted,Learning Outcome A,Senior,6,4,No,No,In Progress,988,Recognition,Standard,1448,Stock Options,4954,3009,Not Certified,78,1030,56,Inactive,Active,Yes,8,Premium,7,7,None,7,8,6,10,10,15,10,9,8,8,No,10,1,7,Inactive,,,,
2024/HR/2341,2024/Finance/2042,HR,Consultant,7,2021-02-10,2021-06-25,2021-09-08,79691,5001,None,2024/Finance/1845,41,2,PhD,PMP,9,4,38,2,11,10,2,1,6,8,7,7,11,8,6,5,14,59,No,11,7,Yes,Direct Visit,Yes,Long-term,Not Started,Referral,32,6,5076,2021-02-10,Project-28,Development,Large,Complex,Analyst,Failed,11,5,High,Low,Not Started,2,Incomplete,2024/Marketing/0623,Project B,9,Not Converted,Learning Outcome B,Senior,6,10,No,No,Not Started,1026,Recognition,Standard,1537,None,4964,2982,Certified,65,1000,90,Active,Active,Yes,6,Standard,4,4,None,3,11,13,12,10,13,7,9,8,5,Yes,5,10,3,Active,,,,
2024/Marketing/2342,2024/Sales/1406,Sales,Consultant,6,2018-09-06,2018-11-14,2019-01-22,80520,5185,Advanced,2024/IT/1353,55,1,Bachelor,CFA,7,3,38,1,8,7,1,2,10,9,6,9,9,11,11,12,6,77,No,7,8,Yes,Email,No,Short-term,Achieved,Referral,23,5,4993,2018-09-06,Project-53,Development,Medium,Moderate,Analyst,In Progress,6,6,High,Medium,Complete,2,Incomplete,2024/HR/1347,Project B,8,Not Converted,Learning Outcome B,Associate,8,5,No,No,Not Started,977,Recognition,Standard,1583,Stock Options,4938,2986,Certified,68,947,86,Inactive,Active,No,7,Basic,8,6,Leadership Training,8,5,5,9,9,8,14,3,7,13,Yes,5,4,6,Active,,,,
2024/Sales/2343,2024/Sales/2264,Finance,Analyst,8,2019-04-11,2019-07-29,2019-10-16,80168,4987,None,2024/HR/0450,49,2,Master,AWS,5,3,42,2,5,5,2,5,6,6,4,8,3,13,6,5,7,71,No,8,8,No,Fax,No,Medium-term,In Progress,Job Board,21,4,4959,2019-04-11,Project-16,Development,Medium,Moderate,Analyst,In Progress,12,3,Low,Low,Partial,2,Incomplete,2024/Marketing/1036,Project B,5,Converted,Learning Outcome A,Associate,5,4,Yes,No,In Progress,1014,Recognition,Basic,1486,None,5001,3003,Not Certified,80,1038,70,Inactive,Inactive,No,4,Basic,7,10,Leadership Training,6,5,8,8,8,9,9,6,6,5,No,10,9,2,Active,,,,
2024/IT/2344,2024/HR/1016,Marketing,Consultant,9,2019-10-14,2019-12-28,2020-02-09,80079,5024,Advanced,2024/HR/1902,55,1,Master,CFA,2,5,43,2,3,7,1,0,8,3,6,6,6,10,10,5,8,73,No,5,14,Yes,Email,Yes,Short-term,In Progress,Job Board,26,4,4971,2019-10-14,Project-83,Development,Large,Simple,Manager,Successful,4,11,Low,High,Partial,6,Completed,2024/Marketing/1125,Project A,5,Converted,Learning Outcome B,Associate,7,8,Yes,Yes,In Progress,1021,Recognition,Premium,1525,Stock Options,4973,2933,Not Certified,89,1032,59,Active,Inactive,No,6,Premium,2,9,None,12,10,9,4,5,7,9,6,12,7,No,8,7,6,Active,,,,
2024/Finance/2345,2024/Sales/1528,Marketing,Consultant,4,2022-09-07,2022-09-19,2022-10-20,80251,5005,None,2024/HR/1902,56,0,PhD,Google Cloud,6,2,37,5,8,8,0,2,9,13,5,11,7,10,13,7,13,82,Yes,9,11,Yes,Direct Visit,Yes,Short-term,Not Started,Internal,25,2,5064,2022-09-07,Project-96,Research,Small,Simple,Analyst,Failed,3,11,Low,High,Complete,6,Completed,2024/IT/1258,Project C,8,Converted,Learning Outcome C,Junior,10,5,No,No,Not Started,966,Award,Basic,1426,None,5016,3004,Certified,91,985,78,Inactive,Inactive,Yes,6,Basic,3,13,None,11,13,9,4,7,8,9,1,14,5,No,9,5,11,Inactive,,,,
2024/HR/2346,2024/IT/1497,Sales,Manager,9,2021-03-06,2021-08-11,2021-09-12,80220,4975,Advanced,2024/HR/1902,58,2,PhD,None,9,2,43,3,4,0,4,0,6,8,5,6,7,10,9,10,8,70,Yes,9,9,Yes,Direct Visit,No,Medium-term,In Progress,Job Board,35,3,5133,2021-03-06,Project-63,Research,Medium,Simple,Manager,Successful,9,9,High,Low,Not Started,4,Completed,2024/IT/0268,Project A,10,Not Converted,Learning Outcome C,Junior,7,2,No,Yes,In Progress,946,None,Premium,1440,None,4972,3055,Certified,98,991,82,Inactive,Active,No,5,Standard,8,6,None,9,7,7,7,11,11,6,5,11,5,Yes,10,10,10,Active,,,,
2024/Sales/2347,2024/Sales/0145,Marketing,Analyst,13,2023-03-01,2023-03-14,2023-04-30,79849,5001,Advanced,2024/HR/2180,64,1,Master,CFA,8,3,45,2,9,6,2,5,9,16,12,8,13,8,12,10,8,83,Yes,6,12,No,Email,No,Medium-term,In Progress,Referral,23,4,4997,2023-03-01,Project-44,Research,Large,Simple,Analyst,In Progress,6,3,High,Low,Partial,1,Incomplete,2024/Finance/1332,Project B,7,Converted,Learning Outcome C,Senior,13,4,Yes,Yes,Achieved,967,None,Premium,1524,None,5021,3002,In Progress,87,962,69,Active,Active,No,9,Premium,1,6,Leadership Training,13,4,7,11,3,5,10,9,9,6,No,5,6,5,Active,,,,
2024/Sales/2348,2024/IT/1909,IT,Manager,10,2023-11-07,2024-02-01,2024-03-29,80121,4823,Advanced,2024/IT/1658,51,0,PhD,PMP,5,6,45,1,3,7,2,2,16,9,7,9,11,6,6,7,6,88,No,7,8,No,Direct Visit,Yes,Short-term,In Progress,Referral,27,3,5040,2023-11-07,Project-22,Development,Small,Simple,Developer,In Progress,11,8,Medium,High,Partial,2,Completed,2024/IT/0510,Project B,4,Converted,Learning Outcome A,Senior,11,7,No,No,Not Started,1041,Award,Standard,1504,None,4972,2990,In Progress,79,984,73,Inactive,Inactive,No,12,Standard,2,7,None,8,8,7,9,12,13,6,12,10,5,Yes,9,10,9,Inactive,,,,
2024/IT/2349,2024/Finance/0221,Sales,Analyst,10,2020-06-11,2020-10-14,2020-12-05,80085,5103,None,2024/HR/1674,36,2,Bachelor,None,0,4,45,3,5,0,0,3,19,2,8,7,3,4,9,9,7,66,No,10,8,No,Phone,Yes,Short-term,Not Started,Job Board,33,6,5009,2020-06-11,Project-47,Consulting,Small,Moderate,Developer,In Progress,13,6,High,Medium,Partial,6,Incomplete,2024/IT/1566,Project C,8,Not Converted,Learning Outcome A,Mid-Senior,7,8,Yes,Yes,Achieved,983,None,Basic,1444,Stock Options,4973,3015,In Progress,75,1001,76,Active,Active,Yes,9,Basic,4,6,None,15,11,8,9,7,5,7,7,6,12,No,7,6,8,Inactive,,,,
2024/HR/2350,2024/HR/0397,Sales,Developer,9,2019-07-03,2019-11-17,2019-12-21,79584,4966,None,2024/HR/1674,47,0,Master,PMP,6,5,38,0,9,9,1,0,8,9,13,11,8,16,6,7,9,88,Yes,8,8,No,Fax,Yes,Long-term,In Progress,Job Board,25,8,4962,2019-07-03,Project-10,Consulting,Small,Moderate,Manager,Successful,6,8,High,High,Complete,6,Completed,2024/HR/0786,Project B,7,Not Converted,Learning Outcome C,Junior,4,8,Yes,No,Achieved,1042,Award,Basic,1485,None,5014,2915,Not Certified,68,1004,67,Inactive,Inactive,Yes,7,Premium,7,8,Leadership Training,11,11,9,10,8,9,5,10,6,9,Yes,12,7,5,Inactive,,,,
2024/Marketing/2351,2024/HR/1798,IT,Manager,3,2019-09-15,2019-12-22,2020-02-27,79597,5033,None,2024/Sales/0356,52,1,PhD,PMP,4,2,43,1,6,6,0,3,11,10,10,10,4,10,7,11,12,84,No,6,5,Yes,Phone,Yes,Short-term,Not Started,Job Board,29,1,4997,2019-09-15,Project-6,Research,Large,Complex,Developer,In Progress,13,3,Low,High,Not Started,2,Completed,2024/Marketing/0077,Project A,13,Converted,Learning Outcome C,Senior,7,6,Yes,Yes,Not Started,993,Recognition,Basic,1494,Stock Options,5179,3061,Not Certified,73,1011,82,Inactive,Active,No,6,Basic,6,11,Leadership Training,9,8,5,12,11,10,9,10,4,6,Yes,10,7,15,Inactive,,,,
2024/HR/2352,2024/IT/2318,Sales,Consultant,9,2022-02-24,2022-03-29,2022-06-02,79958,5145,Advanced,2024/Sales/0557,61,0,PhD,Google Cloud,5,5,36,4,4,7,2,0,4,7,9,6,10,10,10,8,12,95,No,6,6,No,Phone,Yes,Short-term,Achieved,Internal,32,4,5116,2022-02-24,Project-59,Development,Medium,Complex,Developer,Successful,6,7,Low,Low,Not Started,6,Incomplete,2024/IT/0141,Project C,5,Converted,Learning Outcome C,Senior,6,8,No,No,In Progress,970,None,Premium,1397,None,4942,3058,In Progress,83,1104,73,Active,Inactive,No,14,Basic,4,9,None,11,15,10,12,10,8,10,10,9,8,Yes,10,7,14,Inactive,,,,
2024/HR/2353,2024/Sales/2045,HR,Analyst,7,2021-01-15,2021-01-16,2021-04-07,79981,4919,Basic,2024/Marketing/1262,58,1,PhD,None,6,5,39,3,7,4,2,3,7,8,8,11,16,9,11,7,9,87,Yes,8,4,Yes,Fax,Yes,Short-term,Not Started,Internal,26,3,4970,2021-01-15,Project-85,Research,Medium,Moderate,Manager,In Progress,11,10,Medium,Medium,Partial,1,Incomplete,2024/Marketing/1518,Project A,7,Converted,Learning Outcome B,Senior,13,5,Yes,Yes,Not Started,1002,Recognition,Standard,1490,Stock Options,4996,2951,Certified,76,997,64,Inactive,Inactive,Yes,6,Premium,7,15,None,8,4,5,9,8,5,8,2,7,4,Yes,5,6,5,Active,,,,
2024/IT/2354,2024/HR/0712,Sales,Manager,9,2019-03-22,2019-05-31,2019-08-09,79809,5029,Basic,2024/Marketing/1958,65,0,Bachelor,AWS,5,1,44,4,17,7,2,0,15,6,4,5,8,9,6,6,11,86,Yes,6,7,No,Email,Yes,Medium-term,Not Started,Job Board,28,3,4988,2019-03-22,Project-5,Development,Large,Complex,Manager,In Progress,16,9,Medium,Low,Partial,1,Completed,2024/HR/0841,Project B,8,Not Converted,Learning Outcome B,Senior,10,8,No,No,Achieved,979,Recognition,Basic,1479,Stock Options,4898,2914,Not Certified,94,1005,74,Inactive,Inactive,Yes,5,Basic,4,12,None,3,13,14,7,7,8,7,10,5,12,Yes,8,2,6,Inactive,,,,
2024/Marketing/2355,2024/IT/1233,Sales,Developer,9,2020-10-24,2021-03-21,2021-06-08,79285,4934,Basic,2024/Sales/1529,46,2,Master,PMP,2,2,40,5,3,1,1,3,10,9,6,4,6,5,7,6,4,87,No,9,5,Yes,Fax,No,Long-term,Achieved,Referral,29,3,5015,2020-10-24,Project-71,Development,Medium,Moderate,Analyst,Successful,6,10,Medium,Low,Not Started,2,Incomplete,2024/Finance/2176,Project A,4,Not Converted,Learning Outcome A,Associate,9,7,No,No,In Progress,970,Award,Standard,1483,Stock Options,4975,2927,Certified,78,1014,56,Inactive,Active,Yes,8,Basic,4,9,Leadership Training,8,9,9,6,8,7,3,10,15,9,Yes,7,8,6,Active,,,,
2024/HR/2356,2024/HR/0078,Marketing,Manager,7,2019-09-01,2019-09-18,2019-10-31,80104,4944,Advanced,2024/Finance/2225,57,2,Bachelor,PMP,6,1,39,0,8,9,0,0,10,6,6,8,8,11,11,3,8,73,Yes,5,4,No,Phone,No,Short-term,Achieved,Agency,36,3,4999,2019-09-01,Project-75,Development,Large,Simple,Manager,Successful,2,6,Low,Medium,Not Started,5,Incomplete,2024/Finance/2177,Project B,7,Converted,Learning Outcome B,Mid-Senior,6,1,No,Yes,Not Started,1041,None,Premium,1507,Stock Options,4991,3001,Certified,79,960,79,Active,Inactive,Yes,10,Standard,10,11,None,13,12,10,13,11,13,10,10,7,11,No,2,6,12,Inactive,,,,
2024/Sales/2357,2024/IT/1305,Sales,Consultant,8,2022-07-23,2022-10-25,2022-12-01,79510,5027,Advanced,2024/Sales/0113,49,0,Master,PMP,7,4,36,4,8,0,3,1,9,10,10,7,14,9,10,11,7,65,Yes,7,7,No,Email,No,Long-term,Not Started,Internal,28,2,5140,2022-07-23,Project-87,Development,Large,Moderate,Manager,Successful,7,7,Medium,High,Not Started,6,Incomplete,2024/IT/0136,Project C,9,Not Converted,Learning Outcome B,Associate,4,3,No,No,Not Started,1029,Award,Premium,1447,Stock Options,4881,2954,Certified,73,975,74,Active,Active,Yes,10,Standard,2,15,None,5,10,10,6,7,8,3,5,9,7,No,9,8,7,Active,,,,
2024/HR/2358,2024/Sales/0647,Sales,Consultant,9,2022-03-11,2022-08-07,2022-09-11,80092,5094,Basic,2024/IT/1435,44,2,Master,PMP,2,1,41,2,11,3,3,3,8,8,9,9,6,5,7,8,8,75,Yes,7,6,No,Fax,Yes,Medium-term,Achieved,Job Board,29,9,5022,2022-03-11,Project-7,Development,Small,Simple,Developer,Failed,12,7,High,Medium,Complete,1,Incomplete,2024/Marketing/2119,Project B,6,Not Converted,Learning Outcome A,Mid-Senior,13,1,No,No,Achieved,1064,Recognition,Basic,1523,Stock Options,4930,3034,Not Certified,94,991,74,Active,Active,No,6,Basic,4,9,None,8,7,12,7,9,14,7,4,12,6,No,9,12,9,Active,,,,
2024/Finance/2359,2024/Finance/1298,Marketing,Analyst,11,2024-02-20,2024-02-21,2024-03-26,79683,5111,Advanced,2024/HR/0465,57,0,Bachelor,CFA,8,2,37,0,4,3,2,0,11,13,8,8,7,10,8,11,5,72,Yes,7,9,No,Fax,Yes,Short-term,Not Started,Referral,26,1,5048,2024-02-20,Project-2,Research,Small,Complex,Manager,Successful,8,8,High,Low,Partial,4,Incomplete,2024/Sales/2082,Project B,5,Not Converted,Learning Outcome B,Mid-Senior,8,10,Yes,Yes,In Progress,989,None,Premium,1444,Stock Options,4914,3009,Not Certified,71,1022,76,Inactive,Active,Yes,6,Premium,7,8,Leadership Training,6,9,10,3,6,10,8,13,9,7,Yes,8,10,8,Inactive,,,,
2024/Sales/2360,2024/HR/1439,HR,Analyst,12,2021-03-31,2021-08-26,2021-11-18,80124,5161,Advanced,2024/Marketing/1925,51,1,Master,Google Cloud,6,2,44,2,9,8,0,1,9,14,5,7,13,9,11,6,5,82,No,7,7,Yes,Phone,Yes,Medium-term,In Progress,Agency,20,4,4951,2021-03-31,Project-39,Research,Medium,Moderate,Analyst,In Progress,9,7,Medium,High,Not Started,6,Incomplete,2024/Marketing/0895,Project A,7,Not Converted,Learning Outcome B,Mid-Senior,7,3,No,No,In Progress,993,Award,Standard,1542,Stock Options,5041,3019,In Progress,74,963,73,Active,Active,No,10,Standard,2,6,Leadership Training,8,11,3,6,4,7,10,7,12,4,Yes,8,5,6,Active,,,,
2024/HR/2361,2024/HR/2151,HR,Manager,14,2021-06-10,2021-08-16,2021-10-18,80522,4963,None,2024/Marketing/1925,50,2,PhD,PMP,4,3,37,3,6,4,1,4,15,7,10,7,5,10,1,10,8,77,No,12,8,No,Fax,No,Short-term,In Progress,Referral,25,2,4971,2021-06-10,Project-98,Consulting,Large,Complex,Developer,Failed,8,4,Medium,High,Not Started,4,Completed,2024/Sales/0571,Project C,6,Converted,Learning Outcome A,Junior,6,10,No,Yes,Achieved,1009,Recognition,Standard,1508,Stock Options,5034,2971,Not Certified,70,1054,76,Inactive,Active,Yes,6,Basic,3,13,None,8,5,14,17,7,3,9,10,10,14,No,14,7,12,Inactive,,,,
2024/Marketing/2362,2024/IT/1181,HR,Developer,15,2019-12-30,2020-03-14,2020-04-29,79795,4979,Advanced,2024/IT/1754,52,2,Master,CFA,3,2,45,3,10,9,2,0,13,9,13,14,7,6,7,7,9,82,No,10,8,Yes,Fax,Yes,Medium-term,Not Started,Internal,23,2,4972,2019-12-30,Project-64,Consulting,Small,Moderate,Manager,In Progress,7,4,High,Medium,Not Started,3,Completed,2024/HR/1756,Project B,1,Converted,Learning Outcome C,Senior,9,4,Yes,No,Not Started,998,Recognition,Basic,1497,Stock Options,5063,2931,Certified,76,1052,68,Active,Active,Yes,7,Premium,2,12,None,10,9,9,9,9,7,8,4,5,5,Yes,5,6,8,Active,,,,
2024/HR/2363,2024/IT/1566,Sales,Manager,11,2019-01-27,2019-06-30,2019-09-18,80176,4901,Advanced,2024/HR/0450,45,2,Master,CFA,2,2,43,0,4,2,4,3,11,13,11,11,9,11,7,13,11,75,No,8,9,No,Direct Visit,Yes,Long-term,In Progress,Agency,28,4,5041,2019-01-27,Project-57,Development,Large,Moderate,Analyst,Successful,9,5,Low,High,Partial,5,Incomplete,2024/Marketing/1393,Project B,9,Converted,Learning Outcome B,Senior,5,2,No,No,Achieved,1014,Award,Standard,1552,Stock Options,4835,2974,In Progress,78,984,65,Active,Active,No,13,Premium,5,9,None,5,9,8,7,6,8,9,13,8,8,No,9,12,4,Active,,,,
2024/Sales/2364,2024/IT/1435,Finance,Developer,7,2020-11-03,2021-03-25,2021-04-29,80330,5031,None,2024/Finance/0132,49,2,Master,CFA,4,5,41,5,13,5,1,0,8,13,9,9,12,8,5,11,5,85,Yes,6,5,Yes,Direct Visit,Yes,Long-term,Not Started,Internal,22,3,5028,2020-11-03,Project-10,Development,Medium,Simple,Developer,In Progress,6,3,Medium,Low,Partial,4,Completed,2024/HR/1426,Project C,5,Converted,Learning Outcome C,Senior,5,6,No,No,In Progress,963,Award,Premium,1478,None,5077,3066,In Progress,89,1005,85,Active,Active,No,16,Basic,6,4,Leadership Training,13,11,13,8,9,4,12,9,17,8,No,5,4,10,Active,,,,
2024/Sales/2365,2024/Sales/1834,HR,Developer,7,2022-12-30,2023-01-01,2023-02-22,80366,5028,Advanced,2024/IT/1841,43,2,PhD,AWS,6,5,41,0,5,7,4,0,10,12,5,9,10,14,7,10,13,82,No,8,8,Yes,Direct Visit,Yes,Long-term,In Progress,Referral,26,3,5073,2022-12-30,Project-76,Consulting,Medium,Simple,Manager,Successful,5,8,Low,Medium,Complete,6,Incomplete,2024/HR/0876,Project C,9,Not Converted,Learning Outcome C,Senior,6,4,No,No,Not Started,1032,None,Standard,1457,Stock Options,4949,3035,Certified,83,982,81,Active,Inactive,No,11,Premium,2,9,Leadership Training,5,5,12,7,10,11,11,6,11,11,Yes,10,3,13,Inactive,,,,
2024/Sales/2366,2024/Sales/0574,IT,Analyst,8,2022-11-25,2023-02-26,2023-03-30,79758,5017,None,2024/IT/1841,48,2,Bachelor,Google Cloud,3,1,41,0,11,7,2,2,9,5,4,7,6,7,5,13,8,78,Yes,6,5,Yes,Email,No,Short-term,Achieved,Job Board,26,3,4933,2022-11-25,Project-55,Development,Medium,Simple,Manager,Failed,9,9,Medium,Low,Partial,2,Completed,2024/Sales/0272,Project C,11,Not Converted,Learning Outcome B,Junior,8,5,No,No,Achieved,995,Recognition,Basic,1510,None,5055,3047,Certified,93,997,74,Inactive,Active,Yes,5,Standard,4,9,None,5,8,6,10,9,16,5,8,9,9,No,10,8,6,Active,,,,
